name,artist,cover_url,album_url
Mozart: The Piano Concertos,Wolfgang Amadeus Mozart,https://i.scdn.co/image/ab67616d0000b2731fefce44d2c7719550205141,https://open.spotify.com/album/6z0lJajTifknWHRCm8FOkF
Tchaikovsky: The Nutcracker,Pyotr Ilyich Tchaikovsky,https://i.scdn.co/image/ab67616d0000b2737948ea30f39ad0a53f947751,https://open.spotify.com/album/67F6hVa1GWOqQrLCE5sFWR
Preghiera - Rachmaninov Piano Trios,Sergei Rachmaninoff,https://i.scdn.co/image/ab67616d0000b2730f5e623e7ce7cef961e45434,https://open.spotify.com/album/4llt499HmaBhkeJEY43kig
Copland: Appalachian Spring & Gould: Spirituals for String Choir and Orchestra,"London Symphony Orchestra, Walter Susskind",https://i.scdn.co/image/ab67616d0000b2736d6151f6cc71f44457ae7e41,https://open.spotify.com/album/7xw82qZyF45KMw6T5q1K1Z
Herbert von Karajan - Adagio,Berliner Philharmoniker,https://i.scdn.co/image/ab67616d0000b2739e6c7eaec846ada82a14900c,https://open.spotify.com/album/3bZNMJ7G1Sc42wCuAsZElP
Tchaikovsky: Ballet Suites (Swan Lake; The Sleeping Beauty; The Nutcraker),Berliner Philharmoniker,https://i.scdn.co/image/ab67616d0000b27308ef62c8382d5dbf6f2656bb,https://open.spotify.com/album/1HNI6dxswUbbxXT72asiH6
royalty core,Various Artists,https://i.scdn.co/image/ab67616d0000b2732ef63782a31cc4304eb06e58,https://open.spotify.com/album/1jbgx1vmWRIPEHYGIqjOHj
Different Trains / Electric Counterpoint,Steve Reich,https://i.scdn.co/image/ab67616d0000b27301699aabfab7041fd863631b,https://open.spotify.com/album/3i8ojYITZwfiZilo8ShpxQ
Beethoven: Symphonies Nos.5 & 7,Ludwig van Beethoven,https://i.scdn.co/image/ab67616d0000b27390fa40bb5e2def690b04ec2f,https://open.spotify.com/album/2aNAica8UZ1gPub5p1UYUe
Timeless,Laura Sullivan,https://i.scdn.co/image/ab67616d0000b2733a358cfd53c93feb85e2a2f6,https://open.spotify.com/album/7LLEJIARS4P0bqugqwInln
"Elegie in C Minor, Op. 24 (Arr. Parkin)",Gabriel Faure,https://i.scdn.co/image/ab67616d0000b27341b8ee7e4c7721cc92bdcb5f,https://open.spotify.com/album/6448GplfJpNxV3euIIFYiy
"Bach: Goldberg Variations, BWV 988: Aria",Johann Sebastian Bach,https://i.scdn.co/image/ab67616d0000b273a9a5096f673f5173982ea682,https://open.spotify.com/album/4FshalOSCXHLdtaxbPhfWy
Satie: 3 Gymnopedies; 6 Gnossiennes etc.,Erik Satie,https://i.scdn.co/image/ab67616d0000b273469efe50e52e8e465ebf66c3,https://open.spotify.com/album/7IjGFO75lb5ZP9ACSIjEAr
Herbert von Karajan - Adagio,Berliner Philharmoniker,https://i.scdn.co/image/ab67616d0000b2739e6c7eaec846ada82a14900c,https://open.spotify.com/album/3bZNMJ7G1Sc42wCuAsZElP
Elgar: Enigma Variations; Pomp & Circumstance Marches; Serenade for Strings,Edward Elgar,https://i.scdn.co/image/ab67616d0000b273d436de8ba3d6b59a4b308efb,https://open.spotify.com/album/2kn1UXqGVP0SCzD6xq7rxq
Chopin!,Frederic Chopin,https://i.scdn.co/image/ab67616d0000b2738880656baf8f602f76d93ebb,https://open.spotify.com/album/4j0SaeXCWow2QQaBRdp2EL
J.S. Bach: Das Wohltemperierte Clavier,Johann Sebastian Bach,https://i.scdn.co/image/ab67616d0000b27373f4413b79ee18e6800d4b63,https://open.spotify.com/album/61esvZ5ogEeOoqkzygo53W
"Mozart: Requiem; ""Coronation Mass""",Wolfgang Amadeus Mozart,https://i.scdn.co/image/ab67616d0000b273629fe5d9aee2869873b588bd,https://open.spotify.com/album/1Xuhuitk8oeKEVCTmvQvPa
The Rewritten Memories,Yiruma,https://i.scdn.co/image/ab67616d0000b2735f38431d036be50439043b08,https://open.spotify.com/album/73YLmvCxBSzesjqxCOBAWS
Voyager - Essential Max Richter,Max Richter,https://i.scdn.co/image/ab67616d0000b2739906e7ba8214cab60e84fba7,https://open.spotify.com/album/3vEiYqSfrz7tHnHq14XHQd
John Williams in Vienna,John Williams,https://i.scdn.co/image/ab67616d0000b2738eb17c15df830333a704e2aa,https://open.spotify.com/album/53DgWmMJUAH4Xs0fS5qIW2
Chopin: Preludes; Sonata No.2,Frederic Chopin,https://i.scdn.co/image/ab67616d0000b273da673657374e88d973dad080,https://open.spotify.com/album/33YXJqoFV5AQwbo4yfk22n
Schumann: Piano Concerto / Brahms: Variations & Fugue on a Theme by Handel (Live In Vienna),Johannes Brahms,https://i.scdn.co/image/ab67616d0000b273a7a49aa17f48adfc7cfb9d2b,https://open.spotify.com/album/36oGKEp4Ho8eiughuj2cm1
"Debussy: Preludes / Book 1, L. 117: 8. La fille aux cheveux de lin",Claude Debussy,https://i.scdn.co/image/ab67616d0000b27372478e854255b12597d9d6a6,https://open.spotify.com/album/1IRP6Veetso7Lq15ZZHHjg
