name,artist,cover_url,album_url
Synchronicity,The Police,https://i.scdn.co/image/ab67616d0000b273e7b53d0f9fb616521cdbfc03,https://open.spotify.com/album/7yDxJXFPl88Dt9kBo0dDD6
Agents Of Fortune,Blue Öyster Cult,https://i.scdn.co/image/ab67616d0000b2733ac318439ae56ce048d7bf5d,https://open.spotify.com/album/6C9WzlQANeoD0GW5B41YJt
America,America,https://i.scdn.co/image/ab67616d0000b273afb855e6461310dff4046c56,https://open.spotify.com/album/0E5IKYhiKgbYQkmfsFonbZ
Combat Rock (Remastered),The Clash,https://i.scdn.co/image/ab67616d0000b27325a4df452a3c42ccc2e9288b,https://open.spotify.com/album/1ZH5g1RDq3GY1OvyD0w0s2
In Color,Cheap Trick,https://i.scdn.co/image/ab67616d0000b27357a0bca6d7da93cd0c551f6a,https://open.spotify.com/album/2sXJQdHykPYcRQ7xFhwzMR
Physical Graffiti (Deluxe Edition),Led Zeppelin,https://i.scdn.co/image/ab67616d0000b273765b0617b572bdd1dbdc7d8e,https://open.spotify.com/album/26tH0kjUhkxBEd3ipGkx3Y
Aerosmith,Aerosmith,https://i.scdn.co/image/ab67616d0000b273b11078ee23dcd99e085ac33e,https://open.spotify.com/album/19lEZSnCCbVEkKchoPQWDZ
War (Deluxe Edition Remastered),U2,https://i.scdn.co/image/ab67616d0000b273ab282af9bbff8b79516d8cbe,https://open.spotify.com/album/4Saua162eaEOksYc8TrB74
Bella Donna (Deluxe Edition),Stevie Nicks,https://i.scdn.co/image/ab67616d0000b2730c5127071182a8dd9afcdcf8,https://open.spotify.com/album/3S404OgKoVQSJ3xXrDVlp8
Bleed American (Deluxe Edition),Jimmy Eat World,https://i.scdn.co/image/ab67616d0000b273b5ec73a1aa766b71aaeeed5e,https://open.spotify.com/album/2ZuFyQ3E5n1L0VA9iyH0YV
A Night At The Opera (2011 Remaster),Queen,https://i.scdn.co/image/ab67616d0000b273a461aa96bd9a8fcd0a492aee,https://open.spotify.com/album/1TSZDcvlPtAnekTaItI3qO
Wheels Of Fire (Remastered),Cream,https://i.scdn.co/image/ab67616d0000b273a3fe725af4ddc7e2745b0603,https://open.spotify.com/album/4M9csrFM1XVEpwMeYUBRmX
The Long Road Home - The Ultimate John Fogerty / Creedence Collection,John Fogerty,https://i.scdn.co/image/ab67616d0000b273243de310ae08381dae39201f,https://open.spotify.com/album/4A8gFwqd9jTtnsNwUu3OQx
Layla And Other Assorted Love Songs (40th Anniversary / 2010 Remastered),Derek & The Dominos,https://i.scdn.co/image/ab67616d0000b273e10d2a668a44f13c6e550034,https://open.spotify.com/album/5IJXJ6OL7wtN8nc3EyQj4N
American Pie,Don McLean,https://i.scdn.co/image/ab67616d0000b2730085dd4362653ef4c54ebbeb,https://open.spotify.com/album/10jsW2NYd9blCrDITMh2zS
Desire,Bob Dylan,https://i.scdn.co/image/ab67616d0000b2738e1a23e42f68260b7b274e09,https://open.spotify.com/album/1T8usYsiGEMPMQOLFgJEbE
Greatest Hits,Black Sabbath,https://i.scdn.co/image/ab67616d0000b273a1137c6987b2d8031f5635cd,https://open.spotify.com/album/1iaBz2uUeN77vNBSVzSYId
Machine Head,Deep Purple,https://i.scdn.co/image/ab67616d0000b273bc9b44e950d5440ff65ea926,https://open.spotify.com/album/1EK3a0Yctg4d3nGQzE4Uty
Electric Warrior [Expanded & Remastered],T. Rex,https://i.scdn.co/image/ab67616d0000b2737762663eeab308df9d240cd0,https://open.spotify.com/album/6k1iylSzWOs7SgavxlJ8kt
Get The Knack,The Knack,https://i.scdn.co/image/ab67616d0000b273af6b486fa0a2959f79c8acd8,https://open.spotify.com/album/6H0wsYDvFlATzXHn0IqVpi
Turn! Turn! Turn!,The Byrds,https://i.scdn.co/image/ab67616d0000b2738ebc5d5d4fcf960b083af081,https://open.spotify.com/album/3v0i9qyogPoQEQj2bG6Fmn
Workingman's Dead,Grateful Dead,https://i.scdn.co/image/ab67616d0000b2734d3659e33c2d63d5b54d1f2c,https://open.spotify.com/album/4jxokHekH1qSad1DcC82ku
Demon Days,Gorillaz,https://i.scdn.co/image/ab67616d0000b27319d85a472f328a6ed9b704cf,https://open.spotify.com/album/0bUTHlWbkSQysoM3VsWldT
