1 day 2 nights,hrvy,https://i.scdn.co/image/ab67616d0000b273e96aa4078a6a5f6fc46977b4,https://open.spotify.com/album/4qkrzndxnafsukglaqb4ou,edm/1-day-2-nights-hrvy.jpg
160 down the a406,sherelle,https://i.scdn.co/image/ab67616d0000b273235c14256a911672c7542b01,https://open.spotify.com/album/5wu97q2wexdwfk6kxmf6ms,edm/160-down-the-a406-sherelle.jpg
2031,shermanology,https://i.scdn.co/image/ab67616d0000b273c43e55a36c4a7e06a42dc5eb,https://open.spotify.com/album/7i1pniqa2g4o6s8pwq6fcy,edm/2031-shermanology.jpg
6oki - rave royale ep,steve-aoki,https://i.scdn.co/image/ab67616d0000b27330f4d330fc9f6d7a5cf8f0cc,https://open.spotify.com/album/11ibpjafvhfwyqfoskvenu,edm/6oki---rave-royale-ep-steve-aoki.jpg
a tenuous tale of her,poté,https://i.scdn.co/image/ab67616d0000b273550d87a36c9c8926b5c98ee7,https://open.spotify.com/album/7ijcb421zjfkxgp09noaee,edm/a-tenuous-tale-of-her-poté.jpg
acrobatic,sidepiece,https://i.scdn.co/image/ab67616d0000b273bea5058ee8e5bf5a3822fae9,https://open.spotify.com/album/4wle77ssw7rcshnfbbpwot,edm/acrobatic-sidepiece.jpg
action 78,erotic-drum-band,https://i.scdn.co/image/ab67616d0000b273bfd5b8b86a6ca9dcbdbd2a79,https://open.spotify.com/album/3o0vptedahlcxgx6kjsqli,edm/action-78-erotic-drum-band.jpg
agave harvest,cc:disco!,https://i.scdn.co/image/ab67616d0000b2734a11a52125f6610ff5f507d7,https://open.spotify.com/album/6ybbipilxkmhmpanlxl5rm,edm/agave-harvest-cc:disco!.jpg
ahora todo va,dennis-cruz,https://i.scdn.co/image/ab67616d0000b273064762f1ddfde535c4220857,https://open.spotify.com/album/5bmpgyiwxzut8l5k9fvslo,edm/ahora-todo-va-dennis-cruz.jpg
ain't nobody (feat. lashun pace),bakermat,https://i.scdn.co/image/ab67616d0000b2736af921323a607070fe1c5af0,https://open.spotify.com/album/2eb62zjmobwatatn8twco4,edm/ain't-nobody-(feat.-lashun-pace)-bakermat.jpg
alive,zeds-dead,https://i.scdn.co/image/ab67616d0000b273ed91151e9425a0eae7b7db98,https://open.spotify.com/album/424akxxkyzsnsoibrw64oh,edm/alive-zeds-dead.jpg
all i need (dj-kicks),jayda-g,https://i.scdn.co/image/ab67616d0000b273093833122d320a5ea89fb00f,https://open.spotify.com/album/538fzgi7spx9lwvfwr0biw,edm/all-i-need-(dj-kicks)-jayda-g.jpg
always on my mind (feat. charlotte haining),shane-codd,https://i.scdn.co/image/ab67616d0000b2737792e2b6d6f914fcba38e2d1,https://open.spotify.com/album/2k3fnt3oy5pieawtbkrebr,edm/always-on-my-mind-(feat.-charlotte-haining)-shane-codd.jpg
angels cry ep,mha-iri,https://i.scdn.co/image/ab67616d0000b273f1b6b954903d0a2f083a8ff2,https://open.spotify.com/album/731e2r70vonxbshhyhq1uz,edm/angels-cry-ep-mha-iri.jpg
animal kingdom,amyelle,https://i.scdn.co/image/ab67616d0000b273ac0df9a92bb1915330ca48e8,https://open.spotify.com/album/4eabxs2kdjjsbgjg0cewit,edm/animal-kingdom-amyelle.jpg
another level (ft. lovespeake),timmy-trumpet,https://i.scdn.co/image/ab67616d0000b27336c61b0d9fcdd390107a8ae4,https://open.spotify.com/album/2xeecug4bln1kzzyfid0wd,edm/another-level-(ft.-lovespeake)-timmy-trumpet.jpg
anything,alison-wonderland,https://i.scdn.co/image/ab67616d0000b273d58c33753ecbe7e20fde9582,https://open.spotify.com/album/703azzcagu2krgjo0pgzdl,edm/anything-alison-wonderland.jpg
aquatic,nora-en-pure,https://i.scdn.co/image/ab67616d0000b273f05ab30b15951d17070e73d5,https://open.spotify.com/album/1sxupexg3bo3norkvf2njx,edm/aquatic-nora-en-pure.jpg
around the world (feat. noumenn),kshmr,https://i.scdn.co/image/ab67616d0000b2735a615d57d9087cf757cd0e59,https://open.spotify.com/album/5mbolvo8eosuyukstqc0ay,edm/around-the-world-(feat.-noumenn)-kshmr.jpg
athena,hi-lo,https://i.scdn.co/image/ab67616d0000b273d00d53b2cccf3a61dd033092,https://open.spotify.com/album/5qoorlgeqigusx5opiqarp,edm/athena-hi-lo.jpg
atlas,space-92,https://i.scdn.co/image/ab67616d0000b273e92d552d91f6308836be8cae,https://open.spotify.com/album/2bosuqqydxj5znjulxdkhy,edm/atlas-space-92.jpg
back & forth (feat. lily mckenzie),jess-bays,https://i.scdn.co/image/ab67616d0000b273f8fdf6abccb226242c89a4dc,https://open.spotify.com/album/1taquosmld01fvfoazpuko,edm/back-&-forth-(feat.-lily-mckenzie)-jess-bays.jpg
