!volare! the very best of the gipsy kings,gipsy-kings,https://i.scdn.co/image/ab67616d0000b273b05ca66ebcd3135cc47ce993,https://open.spotify.com/album/1i1pxmve6exx9i3blhq3id,latin/!volare!-the-very-best-of-the-gipsy-kings-gipsy-kings.jpg
"1, 2, 3 (feat. jason derulo & de la ghetto)",sofía-reyes,https://i.scdn.co/image/ab67616d0000b273775d1e288c04237d896e8357,https://open.spotify.com/album/1jhsafchkufx5imuezi7he,"latin/1,-2,-3-(feat.-jason-derulo-&-de-la-ghetto)-sofía-reyes.jpg"
11:11,maluma,https://i.scdn.co/image/ab67616d0000b273073bc2070f7fa02b2a6bda64,https://open.spotify.com/album/3yiunl7qfe8np3x3zaysnd,latin/11:11-maluma.jpg
15 exitos de- oscar d leon,oscar-d'león,https://i.scdn.co/image/ab67616d0000b273299210aa79f235e45b6c8d4e,https://open.spotify.com/album/412arc7byotb5iwnc6fz6i,latin/15-exitos-de--oscar-d-leon-oscar-d'león.jpg
16 éxitos de oro,alejandra-guzman,https://i.scdn.co/image/ab67616d0000b2735ddba02aef89eaf2a065a64f,https://open.spotify.com/album/6ugipz6zx3iwpw4hgpp9fk,latin/16-éxitos-de-oro-alejandra-guzman.jpg
2 grandes de la salsa vol. 4,various-artists,https://i.scdn.co/image/ab67616d0000b273f86f333df7034165b37bdc44,https://open.spotify.com/album/0eowrfcaxaroasmm50he7s,latin/2-grandes-de-la-salsa-vol.-4-various-artists.jpg
2/catorce,rauw-alejandro,https://i.scdn.co/image/ab67616d0000b273c9ad83aa591e331a1e773ce2,https://open.spotify.com/album/23ceovjypwscuj9zrw8fno,latin/2-catorce-rauw-alejandro.jpg
2:50 remix,mya,https://i.scdn.co/image/ab67616d0000b27339265f49323199c1be1fedaa,https://open.spotify.com/album/0hbwacjgbgp2gutkpqha8d,latin/2:50-remix-mya.jpg
2en1,cristian-castro,https://i.scdn.co/image/ab67616d0000b273bb3b0136fcc2049a4c69be09,https://open.spotify.com/album/55p4d6ubsommrdmaxvn6mp,latin/2en1-cristian-castro.jpg
3 de la mañana,mau-y-ricky,https://i.scdn.co/image/ab67616d0000b273c578e9c01e70ef6a43314ee2,https://open.spotify.com/album/1vdsa2ed7ur8kspgslqnnt,latin/3-de-la-mañana-mau-y-ricky.jpg
3.0,marc-anthony,https://i.scdn.co/image/ab67616d0000b27321be16e998effa9f1f4b63a9,https://open.spotify.com/album/6vbplg3t8bojcqzoki6m0r,latin/3.0-marc-anthony.jpg
32 cañonazos,joe-arroyo,https://i.scdn.co/image/ab67616d0000b2730c2c6e30fedd6dc367484d79,https://open.spotify.com/album/6ubtk1qvlwqsblspjfxtzn,latin/32-cañonazos-joe-arroyo.jpg
42,sech,https://i.scdn.co/image/ab67616d0000b273fe23dd528684203b1b2eb754,https://open.spotify.com/album/3trrovxwgrsfbu3myhqsvj,latin/42-sech.jpg
911,sech,https://i.scdn.co/image/ab67616d0000b2735639a77e5474c51ec19701b8,https://open.spotify.com/album/4g5vks8uru6hwvdzba0fp1,latin/911-sech.jpg
a la mar,vicente-garcia,https://i.scdn.co/image/ab67616d0000b273d736613f902425dbf608194d,https://open.spotify.com/album/5afhhk03afhr76hfjrnobe,latin/a-la-mar-vicente-garcia.jpg
a little bit of mambo,lou-bega,https://i.scdn.co/image/ab67616d0000b273cf505191afa6a1978418fdf8,https://open.spotify.com/album/13bmlghvclbn3xzkb8hiai,latin/a-little-bit-of-mambo-lou-bega.jpg
a musical massacre,the-beatnuts,https://i.scdn.co/image/ab67616d0000b2730f1e1e41a7a78ddf61ee8972,https://open.spotify.com/album/1elbbqa8xpbzdp4dtjmb66,latin/a-musical-massacre-the-beatnuts.jpg
a quien quiera escuchar (deluxe edition),ricky-martin,https://i.scdn.co/image/ab67616d0000b27375862efcb6e061bf1721defb,https://open.spotify.com/album/375cud86z58eqxn2yw3do9,latin/a-quien-quiera-escuchar-(deluxe-edition)-ricky-martin.jpg
a través del vaso,grupo-arranke,https://i.scdn.co/image/ab67616d0000b2737daf936107946d621174c3cd,https://open.spotify.com/album/4ushx3znzgciumnqg9bfoo,latin/a-través-del-vaso-grupo-arranke.jpg
adan y eva,paulo-londra,https://i.scdn.co/image/ab67616d0000b27344de3fd4618260574d905bcc,https://open.spotify.com/album/1xbtyv1if5x9su4ihpfh5r,latin/adan-y-eva-paulo-londra.jpg
adicto (with anuel aa & ozuna),tainy,https://i.scdn.co/image/ab67616d0000b27354e5aec17a447066f52874fb,https://open.spotify.com/album/7nqa49hzxjwph4cnm8nk6x,latin/adicto-(with-anuel-aa-&-ozuna)-tainy.jpg
admv (versión urbana),maluma,https://i.scdn.co/image/ab67616d0000b273de72f467a749d177f56edba6,https://open.spotify.com/album/2icmasfpesztzesqmlootz,latin/admv-(versión-urbana)-maluma.jpg
adn,manuel-turizo,https://i.scdn.co/image/ab67616d0000b273c5c0424134778b0f0191aed2,https://open.spotify.com/album/0cumvfalkfhzm6xo0erxli,latin/adn-manuel-turizo.jpg
afrodisíaco,rauw-alejandro,https://i.scdn.co/image/ab67616d0000b2733926e048d839e1173fe17326,https://open.spotify.com/album/3fq06ddikaddrb9rubb22v,latin/afrodisíaco-rauw-alejandro.jpg
"agua (with j balvin) [music from ""sponge on the run"" movie]",tainy,https://i.scdn.co/image/ab67616d0000b27371ea2f5a8d457b18d2bef061,https://open.spotify.com/album/6pvn0rvvbqe21voegmtdrs,"latin/agua-(with-j-balvin)-[music-from-""sponge-on-the-run""-movie]-tainy.jpg"
ahora dice,chris-jedi,https://i.scdn.co/image/ab67616d0000b273c2ebdb7961aa82110fa4877a,https://open.spotify.com/album/7jirydvqealzbilq8b1mob,latin/ahora-dice-chris-jedi.jpg
aire (versión día),jesse-&-joy,https://i.scdn.co/image/ab67616d0000b273958043a9561c7fb2f6616391,https://open.spotify.com/album/6ra5ijflnuwbbm8nhxa2zx,latin/aire-(versión-día)-jesse-&-joy.jpg
"aloha (feat. darell, mambo kingz & dj luian)",maluma,https://i.scdn.co/image/ab67616d0000b273e97a01325c43e1577ed49808,https://open.spotify.com/album/7f8usvm4vj3xlrztsbrfeh,"latin/aloha-(feat.-darell,-mambo-kingz-&-dj-luian)-maluma.jpg"
alter ego,prince-royce,https://i.scdn.co/image/ab67616d0000b2736012de41ed6b520b025c389f,https://open.spotify.com/album/3si9tt0meylf26borb6b5p,latin/alter-ego-prince-royce.jpg
am remix,nio-garcia,https://i.scdn.co/image/ab67616d0000b2732ae66aa58208495074d88fd0,https://open.spotify.com/album/1jtrs4ks666besh1guhyev,latin/am-remix-nio-garcia.jpg
amor a la mexicana,thalia,https://i.scdn.co/image/ab67616d0000b273607856fa5e26e9e33056abeb,https://open.spotify.com/album/2tojqfrdrnrnowtdy1blqd,latin/amor-a-la-mexicana-thalia.jpg
amor en coma,manuel-turizo,https://i.scdn.co/image/ab67616d0000b2738c81e79fe0b1bfa9df161749,https://open.spotify.com/album/0nhd8het1mqslp46azkdu2,latin/amor-en-coma-manuel-turizo.jpg
amor prohibido,selena,https://i.scdn.co/image/ab67616d0000b273c26a4f2195b3ecf63d2a30ae,https://open.spotify.com/album/6iv9wtw1nhnxssgkaxmp4e,latin/amor-prohibido-selena.jpg
amorfoda,bad-bunny,https://i.scdn.co/image/ab67616d0000b273f68d3148a46b457e05f2acde,https://open.spotify.com/album/4brjhfl3j50a69zktbzzag,latin/amorfoda-bad-bunny.jpg
andas en mi cabeza,chino-&-nacho,https://i.scdn.co/image/ab67616d0000b2736df5cc472d61a635abab06cf,https://open.spotify.com/album/0maegzfhja76nujyux7ygz,latin/andas-en-mi-cabeza-chino-&-nacho.jpg
ando bien pedo,banda-los-recoditos,https://i.scdn.co/image/ab67616d0000b2731f1b01fdd35b087a9b8fb23d,https://open.spotify.com/album/09qttnasck9vrnnk8yyh65,latin/ando-bien-pedo-banda-los-recoditos.jpg
anthology,tito-puente,https://i.scdn.co/image/ab67616d0000b273d8ce322dc93f69b6bdb696b7,https://open.spotify.com/album/0rgvskof34mljkdtudhlx3,latin/anthology-tito-puente.jpg
aries,luis-miguel,https://i.scdn.co/image/ab67616d0000b273e5f098d592c28ed04867b918,https://open.spotify.com/album/6ufaoildzoot75ejhrhfnc,latin/aries-luis-miguel.jpg
arriba huentitan,vicente-fernández,https://i.scdn.co/image/ab67616d0000b27342608c594516c29b06a957e1,https://open.spotify.com/album/5c4hwsmibtctkbbgb4ilx9,latin/arriba-huentitan-vicente-fernández.jpg
asalto navideño,willie-colón,https://i.scdn.co/image/ab67616d0000b273d04abf40e063389536924cfe,https://open.spotify.com/album/4tnqba58kybpv53g95lhle,latin/asalto-navideño-willie-colón.jpg
asondeguerra,juan-luis-guerra-4.40,https://i.scdn.co/image/ab67616d0000b273552ae7f465c58a22f295fe5b,https://open.spotify.com/album/2lqyd5gijxevg5md8kgeyl,latin/asondeguerra-juan-luis-guerra-4.40.jpg
asondeguerra tour (en vivo estadio olímpico de república dominicana/2012),juan-luis-guerra-4.40,https://i.scdn.co/image/ab67616d0000b273699313e8f5fe73b7474b6c9b,https://open.spotify.com/album/43lcnoro7ybayheztidrrg,latin/asondeguerra-tour-(en-vivo-estadio-olímpico-de-república-dominicana-2012)-juan-luis-guerra-4.40.jpg
atado a tu amor,chayanne,https://i.scdn.co/image/ab67616d0000b273f45720c1ccc4bc5ac36e465b,https://open.spotify.com/album/3libiznxzoekcv9oolm20i,latin/atado-a-tu-amor-chayanne.jpg
ay mi dios,iamchino,https://i.scdn.co/image/ab67616d0000b273c57420ac365a2a189b36d0d5,https://open.spotify.com/album/5ml2recp9gu2mpnc3skere,latin/ay-mi-dios-iamchino.jpg
"ay, dios mío!",karol-g,https://i.scdn.co/image/ab67616d0000b273787fe606ce7ab74559ec541f,https://open.spotify.com/album/1mmubqxa70ghyujk0q0u63,"latin/ay,-dios-mío!-karol-g.jpg"
bachata rosa,juan-luis-guerra-4.40,https://i.scdn.co/image/ab67616d0000b273d74413a7a54936754606fae4,https://open.spotify.com/album/1clblqinfw73cmzhonabw6,latin/bachata-rosa-juan-luis-guerra-4.40.jpg
"baila baila baila (remix) [feat. farruko, anuel aa]",ozuna,https://i.scdn.co/image/ab67616d0000b273231d5e78037b8063fb7edc0a,https://open.spotify.com/album/2njbaonul4fugofmpchugu,"latin/baila-baila-baila-(remix)-[feat.-farruko,-anuel-aa]-ozuna.jpg"
bailando por el mundo (feat. pitbull & el cata),juan-magán,https://i.scdn.co/image/ab67616d0000b273126b81268a7fd81254b50987,https://open.spotify.com/album/5nrieq87f96f29kyc09ozu,latin/bailando-por-el-mundo-(feat.-pitbull-&-el-cata)-juan-magán.jpg
bailar (feat. pitbull & elvis crespo),deorro,https://i.scdn.co/image/ab67616d0000b273180702d36d47f5e64d5b793b,https://open.spotify.com/album/22mgjjcdxcvkbuxqri81gs,latin/bailar-(feat.-pitbull-&-elvis-crespo)-deorro.jpg
bajo la mesa,morat,https://i.scdn.co/image/ab67616d0000b27338383c1d86fe24b5de72fb3f,https://open.spotify.com/album/7skwkkwi2c3azf5obqduy0,latin/bajo-la-mesa-morat.jpg
barrio fino (bonus track version),daddy-yankee,https://i.scdn.co/image/ab67616d0000b2737f68406bafad6162f6acdf8a,https://open.spotify.com/album/5i2hhiryymnqvmsbk9h8im,latin/barrio-fino-(bonus-track-version)-daddy-yankee.jpg
bebé,camilo,https://i.scdn.co/image/ab67616d0000b273a82e8d3dc5cea65aca690beb,https://open.spotify.com/album/0krfgu8xf8xzgoeecqujai,latin/bebé-camilo.jpg
bella,wolfine,https://i.scdn.co/image/ab67616d0000b27300f3f20aca8bce07b5e68af8,https://open.spotify.com/album/1ybo1pegipi8w5pzatgedd,latin/bella-wolfine.jpg
