...and justice for all,metallica,https://i.scdn.co/image/ab67616d0000b273db16db05648965be0768aabb,https://open.spotify.com/album/69oeroyepssnpgvuyrxfob,heavy-metal/...and-justice-for-all-metallica.jpg
...and justice for all (remastered deluxe box set),metallica,https://i.scdn.co/image/ab67616d0000b273be54746b374358970b5e617a,https://open.spotify.com/album/2xbwaervk9fjheigsrd6tf,heavy-metal/...and-justice-for-all-(remastered-deluxe-box-set)-metallica.jpg
.5: the gray chapter (special edition),slipknot,https://i.scdn.co/image/ab67616d0000b273eed722040c6810f7a7da93ea,https://open.spotify.com/album/0apkaaznhf0gzjayzauexq,heavy-metal/.5:-the-gray-chapter-(special-edition)-slipknot.jpg
14 shades of grey,staind,https://i.scdn.co/image/ab67616d0000b27302a1d72dbb73423edb1408be,https://open.spotify.com/album/6pntforfjdhpxe9xzjhkyr,heavy-metal/14-shades-of-grey-staind.jpg
1984 (remastered),van-halen,https://i.scdn.co/image/ab67616d0000b273b414c63fb435b622238c15ed,https://open.spotify.com/album/3reuxdj5opkhudtrttcbu0,heavy-metal/1984-(remastered)-van-halen.jpg
7 weeks: live in america 2003,stryper,https://i.scdn.co/image/ab67616d0000b27361319cbaf6034483357e6b2b,https://open.spotify.com/album/1yqmwlgv5kolc9um5yk9gp,heavy-metal/7-weeks:-live-in-america-2003-stryper.jpg
a letter to my ghosts,axty,https://i.scdn.co/image/ab67616d0000b273d8a4eada12b9710a59dd05c9,https://open.spotify.com/album/0qlohorgppj7fpaijye95j,heavy-metal/a-letter-to-my-ghosts-axty.jpg
a perfect day to die,onslaught,https://i.scdn.co/image/ab67616d0000b27307cf310d8e0c50dd522e5c6b,https://open.spotify.com/album/3rotqyttpdeq5blw9ylscd,heavy-metal/a-perfect-day-to-die-onslaught.jpg
a strain of agony,kill-the-imposter,https://i.scdn.co/image/ab67616d0000b2732ade64aac0e322f13236e4a0,https://open.spotify.com/album/7n2qozisor90gyvjqe9hqb,heavy-metal/a-strain-of-agony-kill-the-imposter.jpg
a war you cannot win,all-that-remains,https://i.scdn.co/image/ab67616d0000b273838c8e2b7c01e762bec4b7bf,https://open.spotify.com/album/2ohpqmxotj00nrffxy9b3w,heavy-metal/a-war-you-cannot-win-all-that-remains.jpg
aberration,the-last-king,https://i.scdn.co/image/ab67616d0000b27358840c33f84058fad63db4f4,https://open.spotify.com/album/6x5n8icihclvbyr7pewtmb,heavy-metal/aberration-the-last-king.jpg
abigail,king-diamond,https://i.scdn.co/image/ab67616d0000b27350b529912257480edb8a721c,https://open.spotify.com/album/3i37s15c3vamljnx7aum6b,heavy-metal/abigail-king-diamond.jpg
abyss,unleash-the-archers,https://i.scdn.co/image/ab67616d0000b273338d49995699b644372426ff,https://open.spotify.com/album/7fgdn0xnj5efxuo0falbtn,heavy-metal/abyss-unleash-the-archers.jpg
aeon,defamed,https://i.scdn.co/image/ab67616d0000b27354a2d6ef38ad31e2c514e6b8,https://open.spotify.com/album/3nmwndwkxpnef3wxm3uyzq,heavy-metal/aeon-defamed.jpg
after death,nightmares,https://i.scdn.co/image/ab67616d0000b273d3da6c76f3987ef8d05284d6,https://open.spotify.com/album/0svhuq8u8zkohs8kkrwjzv,heavy-metal/after-death-nightmares.jpg
all for me,slit,https://i.scdn.co/image/ab67616d0000b27313f9599df266ac6695db87c1,https://open.spotify.com/album/2usekaht5w5fq9mhngsowq,heavy-metal/all-for-me-slit.jpg
all for the kingdom,grave-digger,https://i.scdn.co/image/ab67616d0000b2731fbc7c8bcfaf88531f5b8a3a,https://open.spotify.com/album/7bobbjrrrgnvvrrcphmw4j,heavy-metal/all-for-the-kingdom-grave-digger.jpg
all hope is gone (10th anniversary),slipknot,https://i.scdn.co/image/ab67616d0000b273e7fbc0883149094912559f2c,https://open.spotify.com/album/2isxjem0d4chvu2idnvuqk,heavy-metal/all-hope-is-gone-(10th-anniversary)-slipknot.jpg
all out life,slipknot,https://i.scdn.co/image/ab67616d0000b273120ad9d866b0575b2afeeafb,https://open.spotify.com/album/65qfxybggqggvacw0ynmxa,heavy-metal/all-out-life-slipknot.jpg
along came the devil,primal-fear,https://i.scdn.co/image/ab67616d0000b273577c6d57d6172cf62ee72e9f,https://open.spotify.com/album/17xga2thnpbylarrbahaiw,heavy-metal/along-came-the-devil-primal-fear.jpg
am i evil?,diamond-head,https://i.scdn.co/image/ab67616d0000b2732f730ac5e319ace94749bbcf,https://open.spotify.com/album/3kq7zsheu1auev2ukmjwka,heavy-metal/am-i-evil?-diamond-head.jpg
american capitalist,five-finger-death-punch,https://i.scdn.co/image/ab67616d0000b273aae4a488e36bbcf2d983befa,https://open.spotify.com/album/3slkrcuhrhx4fwr83rkgd2,heavy-metal/american-capitalist-five-finger-death-punch.jpg
angel of retribution,judas-priest,https://i.scdn.co/image/ab67616d0000b273367fe3409cb2741c0bfcdf66,https://open.spotify.com/album/12rtdehrhwppv0xjvzw9u1,heavy-metal/angel-of-retribution-judas-priest.jpg
another world,gojira,https://i.scdn.co/image/ab67616d0000b27335a1a938d204cbdb2638832f,https://open.spotify.com/album/4tylnmywfelpchvquzvwva,heavy-metal/another-world-gojira.jpg
antichrist superstar,marilyn-manson,https://i.scdn.co/image/ab67616d0000b273c61d3a663bd18fe8cd97c947,https://open.spotify.com/album/7apnzjwayr3lh9audpdyqb,heavy-metal/antichrist-superstar-marilyn-manson.jpg
appetite for destruction,guns-n'-roses,https://i.scdn.co/image/ab67616d0000b27368384dd85fd5e95831252f60,https://open.spotify.com/album/3i9z1ndcl4e0cp62flcbi5,heavy-metal/appetite-for-destruction-guns-n'-roses.jpg
appetite for destruction (explicit version),guns-n'-roses,https://i.scdn.co/image/ab67616d0000b2735ed714183a6fa90e4121c889,https://open.spotify.com/album/1or3krpip4cbagpa3phtpp,heavy-metal/appetite-for-destruction-(explicit-version)-guns-n'-roses.jpg
archangel,amaranthe,https://i.scdn.co/image/ab67616d0000b2737c869b142b42643f56c23dc9,https://open.spotify.com/album/3nwmvp5act0iuyxnatk4b2,heavy-metal/archangel-amaranthe.jpg
armed to the teeth,annihilator,https://i.scdn.co/image/ab67616d0000b273713982ad06df48487ca07244,https://open.spotify.com/album/5b30ek9tx0jyfn7dp38rnn,heavy-metal/armed-to-the-teeth-annihilator.jpg
as daylight dies (special edition),killswitch-engage,https://i.scdn.co/image/ab67616d0000b273cc5bb1a3f809896baf67dba4,https://open.spotify.com/album/6ijetghtebvlss5isis71z,heavy-metal/as-daylight-dies-(special-edition)-killswitch-engage.jpg
as the palaces burn,lamb-of-god,https://i.scdn.co/image/ab67616d0000b273277e8a79bc4f91b954c497f1,https://open.spotify.com/album/5oubc3vkqnua3rvu6id6xa,heavy-metal/as-the-palaces-burn-lamb-of-god.jpg
ascendancy,trivium,https://i.scdn.co/image/ab67616d0000b273d97ca9cfcc1de928c264db40,https://open.spotify.com/album/4tujohf6in0wa5cpiojkbv,heavy-metal/ascendancy-trivium.jpg
ashes of fate,logical-terror,https://i.scdn.co/image/ab67616d0000b273d271f58aeb6432e86e6d3483,https://open.spotify.com/album/5k6qhvxhmazme7vjqyluab,heavy-metal/ashes-of-fate-logical-terror.jpg
ashes of the wake (15th anniversary),lamb-of-god,https://i.scdn.co/image/ab67616d0000b273b12877d8bdfaa0f19b4624fa,https://open.spotify.com/album/3ffdurevcqjx6mn2ztq93m,heavy-metal/ashes-of-the-wake-(15th-anniversary)-lamb-of-god.jpg
astorolus - the great octopus,candlemass,https://i.scdn.co/image/ab67616d0000b2736e66b96a135c2e4d12333d18,https://open.spotify.com/album/4xriy3gry9wdxmgibemj37,heavy-metal/astorolus---the-great-octopus-candlemass.jpg
"astro creep: 2000 songs of love, destruction and other synthetic delusions of the electric head",white-zombie,https://i.scdn.co/image/ab67616d0000b273d2de49f423eb924c79a155d2,https://open.spotify.com/album/3hugnfabsmodibxzwxs5xc,"heavy-metal/astro-creep:-2000-songs-of-love,-destruction-and-other-synthetic-delusions-of-the-electric-head-white-zombie.jpg"
asymmetry,eradicate-me,https://i.scdn.co/image/ab67616d0000b273fb590ae9c9773178fbf4a74a,https://open.spotify.com/album/5arihp5eonogavkjuzwg89,heavy-metal/asymmetry-eradicate-me.jpg
avatar country,avatar,https://i.scdn.co/image/ab67616d0000b273d8303eedf1b645c7835f6f56,https://open.spotify.com/album/7c9e8ac40dehdjimelmekw,heavy-metal/avatar-country-avatar.jpg
avenged sevenfold,avenged-sevenfold,https://i.scdn.co/image/ab67616d0000b27333c52ca8309741c6999ca742,https://open.spotify.com/album/3id3vuk9jskbd1guno1buf,heavy-metal/avenged-sevenfold-avenged-sevenfold.jpg
awake,godsmack,https://i.scdn.co/image/ab67616d0000b273c23dd8ed5abc2dff6f62aa14,https://open.spotify.com/album/4unwpyu5qyx2u0kkkeflr4,heavy-metal/awake-godsmack.jpg
back in black,ac-dc,https://i.scdn.co/image/ab67616d0000b2730b51f8d91f3a21e8426361ae,https://open.spotify.com/album/6mudedzcsexyjlmdafduwh,heavy-metal/back-in-black-ac-dc.jpg
balls to the wall,accept,https://i.scdn.co/image/ab67616d0000b273aac38f9cfe9dacbb75953bf5,https://open.spotify.com/album/2twcpcdgjjvd90gwuja8vn,heavy-metal/balls-to-the-wall-accept.jpg
bark at the moon (expanded edition),ozzy-osbourne,https://i.scdn.co/image/ab67616d0000b273813b607b3b7e094c306af4fd,https://open.spotify.com/album/537qkeg5gbevkjpq4qmszn,heavy-metal/bark-at-the-moon-(expanded-edition)-ozzy-osbourne.jpg
beast of gévaudan,powerwolf,https://i.scdn.co/image/ab67616d0000b273e0c2d5b7d5842299671c7320,https://open.spotify.com/album/3rzyovebrhf5y395rnrr9n,heavy-metal/beast-of-gévaudan-powerwolf.jpg
beyond hell / above heaven,volbeat,https://i.scdn.co/image/ab67616d0000b273c620bb589e16dff107e49e03,https://open.spotify.com/album/2sw5c70keqdir9m85mdvyp,heavy-metal/beyond-hell---above-heaven-volbeat.jpg
black jackal,nicolas-cage-fighter,https://i.scdn.co/image/ab67616d0000b273ba2a8bf3989fb7e03a0a2e48,https://open.spotify.com/album/3wkv1rx3u3ltfh9rzfdlog,heavy-metal/black-jackal-nicolas-cage-fighter.jpg
black sabbath (2014 remaster),black-sabbath,https://i.scdn.co/image/ab67616d0000b273975ae67d8fb422586b8e2f83,https://open.spotify.com/album/4zly3u2q17yjw7jkjxpjqj,heavy-metal/black-sabbath-(2014-remaster)-black-sabbath.jpg
blackout,scorpions,https://i.scdn.co/image/ab67616d0000b273fcb46839cfb5aa9c92c7bc0f,https://open.spotify.com/album/5fdpusvfzkwumygqmgdzkg,heavy-metal/blackout-scorpions.jpg
bleach: deluxe edition,nirvana,https://i.scdn.co/image/ab67616d0000b27302a81170e4e4889aa21d091b,https://open.spotify.com/album/4veqluvgq8ac9xx2fx4cz3,heavy-metal/bleach:-deluxe-edition-nirvana.jpg
bleeding you,against-the-grave,https://i.scdn.co/image/ab67616d0000b273b73df37ce0b695dff92db6bc,https://open.spotify.com/album/1gbnupgy2c4qdmncmvkl5t,heavy-metal/bleeding-you-against-the-grave.jpg
blind kings,chelsea-grin,https://i.scdn.co/image/ab67616d0000b273be996f5ffc82ac100fcea830,https://open.spotify.com/album/0ynsxqbvrkfgsumdlgsrgg,heavy-metal/blind-kings-chelsea-grin.jpg
blizzard of ozz (expanded edition),ozzy-osbourne,https://i.scdn.co/image/ab67616d0000b2735776e18c520194c48d92815b,https://open.spotify.com/album/6agfk3yprxz1rjfanrcklh,heavy-metal/blizzard-of-ozz-(expanded-edition)-ozzy-osbourne.jpg
blood for blood,hellyeah,https://i.scdn.co/image/ab67616d0000b273ba322d5faed51c07fd6f47f1,https://open.spotify.com/album/6o24vhd68xpwqzgu9ppv7g,heavy-metal/blood-for-blood-hellyeah.jpg
blood money,fighting-the-phoenix,https://i.scdn.co/image/ab67616d0000b27330b6c1d1898dcfaf5235ab41,https://open.spotify.com/album/5hb9kmtfxp8ft7l8duj5el,heavy-metal/blood-money-fighting-the-phoenix.jpg
blood of the levant,queensrÿche,https://i.scdn.co/image/ab67616d0000b273bab00a807e79519101014e62,https://open.spotify.com/album/2fu5qenxrpkefhihewaqol,heavy-metal/blood-of-the-levant-queensrÿche.jpg
blood sugar sex magik (deluxe edition),red-hot-chili-peppers,https://i.scdn.co/image/ab67616d0000b273153d79816d853f2694b2cc70,https://open.spotify.com/album/30perjew8hygkdsmqguyyg,heavy-metal/blood-sugar-sex-magik-(deluxe-edition)-red-hot-chili-peppers.jpg
bloodline,arion,https://i.scdn.co/image/ab67616d0000b273051dcf8cdbcb6903802715a7,https://open.spotify.com/album/4tt6kdvt97d0xhbipueb4l,heavy-metal/bloodline-arion.jpg
bloodlust,throes-of-exile,https://i.scdn.co/image/ab67616d0000b27360406a17ed29b24e8f3a1e41,https://open.spotify.com/album/6zbg98fb3y7vcmlycrgr6f,heavy-metal/bloodlust-throes-of-exile.jpg
break the cycle,staind,https://i.scdn.co/image/ab67616d0000b273e78596fafee30d0dd305396f,https://open.spotify.com/album/0owsorpwyp9batkohonapt,heavy-metal/break-the-cycle-staind.jpg
breakthrough,lion-within-us,https://i.scdn.co/image/ab67616d0000b2730cd66a467b09b74f51ccbf8b,https://open.spotify.com/album/2yhcrgoh4g1cxzceo0qme3,heavy-metal/breakthrough-lion-within-us.jpg
bring it on,memoremains,https://i.scdn.co/image/ab67616d0000b273054fb8801ddd5425b846e243,https://open.spotify.com/album/5orhvtkhbzgxhvpofqs7z8,heavy-metal/bring-it-on-memoremains.jpg
bringer of pain,battle-beast,https://i.scdn.co/image/ab67616d0000b27306cab96db6ba501e585a31a0,https://open.spotify.com/album/5mdrtymhbb1zt5ljhgldl9,heavy-metal/bringer-of-pain-battle-beast.jpg
british steel,judas-priest,https://i.scdn.co/image/ab67616d0000b273be0e5ebab8c61469b1ff9f62,https://open.spotify.com/album/5bqtzrbuzuxups8mro9tgy,heavy-metal/british-steel-judas-priest.jpg
brother of the storm,grand-magus,https://i.scdn.co/image/ab67616d0000b2739cf8ce3c9591744a57d83016,https://open.spotify.com/album/3lla3fmglcgpttclcueuuu,heavy-metal/brother-of-the-storm-grand-magus.jpg
burn this place down,horror-dance-squad,https://i.scdn.co/image/ab67616d0000b273ec96328063d21f89b3967551,https://open.spotify.com/album/6bcclpmd3lm1zohpzvyxdr,heavy-metal/burn-this-place-down-horror-dance-squad.jpg
by the way (deluxe edition),red-hot-chili-peppers,https://i.scdn.co/image/ab67616d0000b273de1af2785a83cc660155a0c4,https://open.spotify.com/album/6deiaarbeoqp1xpegdekp1,heavy-metal/by-the-way-(deluxe-edition)-red-hot-chili-peppers.jpg
californication (deluxe edition),red-hot-chili-peppers,https://i.scdn.co/image/ab67616d0000b27394d08ab63e57b0cae74e8595,https://open.spotify.com/album/2y9irtehbyvkegod7tclfi,heavy-metal/californication-(deluxe-edition)-red-hot-chili-peppers.jpg
catastrophist,trivium,https://i.scdn.co/image/ab67616d0000b273e38afd93deeac1ee200f6d95,https://open.spotify.com/album/6jt2f5kpnwy8lg6ojldxgx,heavy-metal/catastrophist-trivium.jpg
chaos a.d.,sepultura,https://i.scdn.co/image/ab67616d0000b2739c0b2d74cfb910735ca55317,https://open.spotify.com/album/5r4qa5aiquvypfrxqzjaiu,heavy-metal/chaos-a.d.-sepultura.jpg
chaos code,rosegold-blindfold,https://i.scdn.co/image/ab67616d0000b273f843f1e697ef705cda96cf78,https://open.spotify.com/album/5bua23vn5zure9crrk9dik,heavy-metal/chaos-code-rosegold-blindfold.jpg
chapter v,staind,https://i.scdn.co/image/ab67616d0000b273f19883e4c1b32f66089b7638,https://open.spotify.com/album/15zipir7rjbpscnmiaoqof,heavy-metal/chapter-v-staind.jpg
chris cornell (deluxe edition),chris-cornell,https://i.scdn.co/image/ab67616d0000b273384765aca7a4341b9652d29e,https://open.spotify.com/album/1blvdtavgyfmqvzvx3ohpe,heavy-metal/chris-cornell-(deluxe-edition)-chris-cornell.jpg
city of evil,avenged-sevenfold,https://i.scdn.co/image/ab67616d0000b27364312d8b81af58876a7ca5ee,https://open.spotify.com/album/55tk4ab7xhtokkw0xdz3aa,heavy-metal/city-of-evil-avenged-sevenfold.jpg
cloud connected,metalite,https://i.scdn.co/image/ab67616d0000b273479c472c25c0e94d5a5b5cb9,https://open.spotify.com/album/2jh3n37zjqbe4trdp3t0ke,heavy-metal/cloud-connected-metalite.jpg
cold,gideon,https://i.scdn.co/image/ab67616d0000b27300158fb23234a6946eb50fcd,https://open.spotify.com/album/7mvoxpaapepycusixa2mfj,heavy-metal/cold-gideon.jpg
collective soul,collective-soul,https://i.scdn.co/image/ab67616d0000b27304dfae822f83315f30ba0dec,https://open.spotify.com/album/08mlrjfovmreyulrobkbyq,heavy-metal/collective-soul-collective-soul.jpg
come clean,puddle-of-mudd,https://i.scdn.co/image/ab67616d0000b2733c2bba46b66a3c8a83a53015,https://open.spotify.com/album/5dlx1ihdoybhyjf4uggise,heavy-metal/come-clean-puddle-of-mudd.jpg
come what(ever) may [10th anniversary edition],stone-sour,https://i.scdn.co/image/ab67616d0000b273b424aeb510016daa1bc0251c,https://open.spotify.com/album/0dzb8uhysm7jkmm7byzavq,heavy-metal/come-what(ever)-may-[10th-anniversary-edition]-stone-sour.jpg
compassion,eradicate-me,https://i.scdn.co/image/ab67616d0000b27390e5092db710fda6c68f8473,https://open.spotify.com/album/3v0dy4vgxtfxpwvwoec7v0,heavy-metal/compassion-eradicate-me.jpg
countdown to extinction,megadeth,https://i.scdn.co/image/ab67616d0000b2737b178f928742be1492c6fba2,https://open.spotify.com/album/1w9opfgdftr3ulnhxnno1e,heavy-metal/countdown-to-extinction-megadeth.jpg
courage under fire,seven-cities-dead,https://i.scdn.co/image/ab67616d0000b2737dc34ce247996bfa9c7d98df,https://open.spotify.com/album/5okze5gqs5jamdw755bskz,heavy-metal/courage-under-fire-seven-cities-dead.jpg
cowboys from hell,pantera,https://i.scdn.co/image/ab67616d0000b2730ce52f4ba340a1e459e6a978,https://open.spotify.com/album/5szy4sbosd6ifjfn1rtwte,heavy-metal/cowboys-from-hell-pantera.jpg
creatures of the dark realm (japan edition),bloodbound,https://i.scdn.co/image/ab67616d0000b273490f910bc49658d43b34a720,https://open.spotify.com/album/1yetm7cx0ffpidaacsoeaq,heavy-metal/creatures-of-the-dark-realm-(japan-edition)-bloodbound.jpg
crimson thunder,hammerfall,https://i.scdn.co/image/ab67616d0000b273cbc8161d9dcff8472c0a117e,https://open.spotify.com/album/2x6ttlod276gglsmawfzqn,heavy-metal/crimson-thunder-hammerfall.jpg
crossfade,crossfade,https://i.scdn.co/image/ab67616d0000b2736655dcd1e8b57d0022f856e6,https://open.spotify.com/album/1namjajz23ozxxb7x2d4hy,heavy-metal/crossfade-crossfade.jpg
cybernetic overload,kambrium,https://i.scdn.co/image/ab67616d0000b2739dda268005586cf320cd0c5e,https://open.spotify.com/album/0jajvtzhgsxelq34uucj8r,heavy-metal/cybernetic-overload-kambrium.jpg
cyborg vampire,angelic-desolation,https://i.scdn.co/image/ab67616d0000b27377ae27e4a434dc8bf4728e2d,https://open.spotify.com/album/0yqdhin17emn97e0kamekb,heavy-metal/cyborg-vampire-angelic-desolation.jpg
damage,albion-codex,https://i.scdn.co/image/ab67616d0000b273f3ff4d2ad5f87780e6ffb504,https://open.spotify.com/album/3m4p9nyvddkqxffmyzfh7k,heavy-metal/damage-albion-codex.jpg
dance with the devil,burning-witches,https://i.scdn.co/image/ab67616d0000b2733c4814710adae3dc1f9501a2,https://open.spotify.com/album/0prkzd93okyxyyixryttzq,heavy-metal/dance-with-the-devil-burning-witches.jpg
dangerous ground,h.e.a.t,https://i.scdn.co/image/ab67616d0000b273f2328ca9b43c397e2b833c83,https://open.spotify.com/album/5ghpmoarm9w1ma04eryqfw,heavy-metal/dangerous-ground-h.e.a.t.jpg
dead and alive,parasite-inc.,https://i.scdn.co/image/ab67616d0000b2731a2fe4c0625b9fb3bb72fd0d,https://open.spotify.com/album/29fxzxx9aycfnjrej64cyd,heavy-metal/dead-and-alive-parasite-inc..jpg
dear agony,breaking-benjamin,https://i.scdn.co/image/ab67616d0000b27308cdafd988bd04d9b14159d3,https://open.spotify.com/album/0mbvlbwi6tmdrwvq8bkokv,heavy-metal/dear-agony-breaking-benjamin.jpg
death by design,diamond-head,https://i.scdn.co/image/ab67616d0000b273a3243bf82d616d297d447a4f,https://open.spotify.com/album/4uaovhecymjxq2nskhvlv0,heavy-metal/death-by-design-diamond-head.jpg
defence of moscow,sabaton,https://i.scdn.co/image/ab67616d0000b273ff62fb994eee2b31b3a4df02,https://open.spotify.com/album/6sjefwntixqzc1bobo2aqy,heavy-metal/defence-of-moscow-sabaton.jpg
demons are a girl's best friend,powerwolf,https://i.scdn.co/image/ab67616d0000b2733eb8ba93ce1077f76eed387e,https://open.spotify.com/album/6sfftjmyjvgavra2k8whwc,heavy-metal/demons-are-a-girl's-best-friend-powerwolf.jpg
desensitised,carbine,https://i.scdn.co/image/ab67616d0000b273c174c46dd29dca80f03dd644,https://open.spotify.com/album/3swijxdp9uvrqvzlrlh1el,heavy-metal/desensitised-carbine.jpg
desensitized,drowning-pool,https://i.scdn.co/image/ab67616d0000b27370d9005389f3a37fd50ca19a,https://open.spotify.com/album/2rlw6qyxe3fx4abx8acmhy,heavy-metal/desensitized-drowning-pool.jpg
diabolic,demons-&-wizards,https://i.scdn.co/image/ab67616d0000b273eac3203b6e94d8dbae3271bc,https://open.spotify.com/album/0n3kyg04bzlx1kvoih0y2n,heavy-metal/diabolic-demons-&-wizards.jpg
diamonds in the rough,avenged-sevenfold,https://i.scdn.co/image/ab67616d0000b273185b6b614a78224229b94831,https://open.spotify.com/album/6vccunbnnw4bvkcit5rk7d,heavy-metal/diamonds-in-the-rough-avenged-sevenfold.jpg
die by the blade,beast-in-black,https://i.scdn.co/image/ab67616d0000b2734365a8d9113c2b6ea372654c,https://open.spotify.com/album/3cwywjglsoprnd0106mv1s,heavy-metal/die-by-the-blade-beast-in-black.jpg
difficult to cure (remastered),rainbow,https://i.scdn.co/image/ab67616d0000b2733ac7a2020c38064d0148c867,https://open.spotify.com/album/1w7be8yrsdkiczqpuiwf7k,heavy-metal/difficult-to-cure-(remastered)-rainbow.jpg
dines x heafy,dines-x-heafy,https://i.scdn.co/image/ab67616d0000b2733e67a0609b2d26876e5d69e2,https://open.spotify.com/album/3mtamn8dnp0tuqavmiqns4,heavy-metal/dines-x-heafy-dines-x-heafy.jpg
