album_id,album_name,cover_location,artist,track_id,track_name,popularity,explicit,danceability,energy,key,loudness,modality,valence,speechiness,genre
4undIeGmofnAYKhnDclN1w,Hot-Fuss,image-data/alternative/Hot-Fuss-The-Killers.jpg,The-Killers,7oK9VyNzrYvRFo7nQEYkWN,Mr.-Brightside,75,False,0.35600000000000004,0.924,1,-3.74,1,0.23199999999999998,0.0808,alternative
4h6bh60fEl4GAZiPhmrgMx,Up!-(Green-Version),image-data/country/Up!-(Green-Version)-Shania-Twain.jpg,Shania-Twain,3wimPgsJv0hEgP5A3sQ7Ag,I'm-Gonna-Getcha-Good,54,False,0.723,0.789,1,-4.813,1,0.946,0.0302,country
01Og9YuebVU636hknn4yEs,Useless,image-data/edm/Useless-K3WRO.jpg,K3WRO,4XnuN12c3tL9TeAFsiZuc7,Useless,38,False,0.5710000000000001,0.758,6,-4.377,0,0.299,0.084,edm
1GPUhD5Ok6KhbsJw68Lmq4,On-Holiday,image-data/jazz/On-Holiday-Søs-Fenger.jpg,Søs-Fenger,24tanGYdTNn3D3RoCXdr3W,The-Man-I-Love,43,False,0.47700000000000004,0.124,8,-15.449000000000002,1,0.1,0.0402,jazz
6DxSrvqVwXO3SmFDSGuLAi,Pray-4-Love-(Deluxe),image-data/hip-hop/Pray-4-Love-(Deluxe)-Rod-Wave.jpg,Rod-Wave,0qJeyYAgv6UpvewUxRXAhb,Rags2Riches-2-(feat.-Lil-Baby),71,True,0.8740000000000001,0.44299999999999995,5,-9.628,0,0.298,0.24100000000000002,hip-hop
4yddao1MpTLxHNHoSupTpP,Bed-Friend,image-data/r-n-b/Bed-Friend-Jacquees.jpg,Jacquees,0NeBH6OPQMBJMcmhRoCUmv,Bed-Friend-(feat.-Queen-Naija),63,True,0.654,0.6829999999999999,3,-3.906,0,0.321,0.0578,r-n-b
5Dbax7G8SWrP9xyzkOvy2F,The-Wall,image-data/rock/The-Wall-Pink-Floyd.jpg,Pink-Floyd,4gMgiXfqyzZLMhsksGmbQV,"Another-Brick-in-the-Wall,-Pt.-2",75,False,0.6940000000000001,0.39399999999999996,0,-15.880999999999998,1,0.7190000000000001,0.0428,rock
5W3WPTgqbrcL3WVIc4X3Ic,Navigator,image-data/r-n-b/Navigator-Ché-Fu.jpg,Ché-Fu,6IwTZB5S5s2nAlfd8WpLFx,Fade-Away,47,False,0.8170000000000001,0.664,6,-7.612,0,0.7290000000000001,0.0387,r-n-b
5YLRVHDVRw3QqWbeTGpC5B,So-Good,image-data/pop/So-Good-Zara-Larsson.jpg,Zara-Larsson,1rIKgCH4H52lrvDcz50hS8,Lush-Life,77,False,0.6940000000000001,0.7120000000000001,7,-3.923,0,0.799,0.046,pop
0Y3NDVXecRTw8quOVxBBZ9,Lay-Wit-Ya-(feat.-Duke-Deuce),image-data/hip-hop/Lay-Wit-Ya-(feat.-Duke-Deuce)-Isaiah-Rashad.jpg,Isaiah-Rashad,0RlsFYqkOzlg4ZxVQs9YJA,Lay-Wit-Ya-(feat.-Duke-Deuce),68,True,0.9129999999999999,0.861,1,-7.36,1,0.9690000000000001,0.204,hip-hop
0aqu2V5ohKHVfWqVFE7Ila,Not-Shy,image-data/kpop/Not-Shy-ITZY.jpg,ITZY,4arN86u5stNI1axzs27pAr,Be-In-Love,54,False,0.77,0.711,7,-5.446000000000001,1,0.618,0.0624,kpop
5JKFiC2WVi9HtvJEm8CUB8,Appetite-For-Destruction,image-data/rock/Appetite-For-Destruction-Guns-N'-Roses.jpg,Guns-N'-Roses,5NIPsWpDjJTFBoPxCUUeXp,Welcome-To-The-Jungle,0,False,0.445,0.955,8,-8.027000000000001,1,0.336,0.0856,rock
6qKDzPqv6lxyKXeNmcReve,Outside-the-Box,image-data/edm/Outside-the-Box-Naxxos.jpg,Naxxos,3zQYFz5Zg8SlmPMGytpjvr,Feel-Madness,38,False,0.53,0.434,0,-19.499000000000002,0,0.8109999999999999,0.0446,edm
6YZ8BnXi5PavXdw8XmOmUj,Entre-tú-y-mil-mares,image-data/latin/Entre-tú-y-mil-mares-Laura-Pausini.jpg,Laura-Pausini,3reCcj2BzaDnnrlnZ0aq2X,Entre-tú-y-mil-mares,59,False,0.606,0.738,1,-4.159,0,0.258,0.0316,latin
6872EZ9OSw9I7JO560E58c,Chivalry-Is-Not-Dead,image-data/indie/Chivalry-Is-Not-Dead-Hiatus-Kaiyote.jpg,Hiatus-Kaiyote,4nd9kZRsdc1IC9cWYjL2ox,Chivalry-Is-Not-Dead,50,False,0.562,0.752,4,-5.562,0,0.564,0.18100000000000002,indie
0lpvczeC4EDO5Bd3u2JUwL,Give-It-To-Me,image-data/rock/Give-It-To-Me-Classless-Act.jpg,Classless-Act,5Ay6mXYHIIP2Hxm305WwKm,Give-It-To-Me,38,False,0.532,0.889,1,-5.093999999999999,1,0.6779999999999999,0.0399,rock
6sa4IOjkUs5ppR6PTxvjR1,Solo,image-data/indie/Solo-Miloe.jpg,Miloe,2chyIj1EahRcg0J7aalS5f,Solo,42,False,0.789,0.449,1,-11.120999999999999,0,0.337,0.0506,indie
3g2uS0IsIdaKqRiBSFrbBk,Confidencias,image-data/latin/Confidencias-Alejandro-Fernández.jpg,Alejandro-Fernández,0qO4GfXADY9QfgcgtrasT9,Hoy-Tengo-Ganas-De-Ti,66,False,0.406,0.45899999999999996,3,-6.372999999999999,0,0.245,0.0392,latin
0BolFrIcCXXppUK50ETvgy,Beg-For-Mercy,image-data/r-n-b/Beg-For-Mercy-G-Unit.jpg,G-Unit,2hzKxuc2LwqMnkoVRMkV0B,Smile,62,True,0.779,0.51,8,-3.6289999999999996,0,0.591,0.252,r-n-b
5wSnSMk4dLaP00nRpIZrfp,Love-Spin,image-data/blues/Love-Spin-Debbie-Davies.jpg,Debbie-Davies,6wILqRslB1r6SWtEj4senP,Life-Of-The-Party,0,False,0.7490000000000001,0.732,11,-7.897,0,0.9520000000000001,0.0389,blues
33KfB4nI7yseFIKdwQwwUU,North-Star,image-data/pop/North-Star-Tyler-Shaw.jpg,Tyler-Shaw,3yHqRwHsYvC3HvO3H7GQOW,North-Star,52,False,0.726,0.7390000000000001,8,-4.788,0,0.773,0.0446,pop
5BRORKnC2HD5xhgUyR31SH,boygenius,image-data/indie/boygenius-Julien-Baker.jpg,Julien-Baker,4q9w3UGW3utmeUruBLUoZZ,Me-&-My-Dog,0,False,0.485,0.513,0,-8.912,1,0.192,0.0238,indie
4bTjdxhRRUiWfwj200f9Kl,Nothing-but-the-Beat-(Ultimate-Edition),image-data/pop/Nothing-but-the-Beat-(Ultimate-Edition)-David-Guetta.jpg,David-Guetta,0TDLuuLlV54CkRRUOahJb4,Titanium-(feat.-Sia),78,False,0.604,0.787,0,-3.674,0,0.301,0.10300000000000001,pop
5GgUNqjHwNCwZ5GWNRROG1,Double-Up,image-data/r-n-b/Double-Up-R.-Kelly.jpg,R.-Kelly,6OSmeoh8kXhCfz9WqvzDoJ,Same-Girl-(with-Usher),59,True,0.7170000000000001,0.583,1,-5.008,1,0.816,0.146,r-n-b
4y19j2OMKgD8itWpLDVU2l,Mix-B,image-data/kpop/Mix-B-Eyedi.jpg,Eyedi,2Gql46sKPSMlr58XjalUd0,Best-Mistake-(K),0,False,0.73,0.66,7,-5.766,1,0.32899999999999996,0.32899999999999996,kpop
3nmLPoLaRsN7cj9XkkDq2r,John-Coltrane-&-Johnny-Hartman,image-data/jazz/John-Coltrane-&-Johnny-Hartman-John-Coltrane.jpg,John-Coltrane,1AL1RPAS8xiZGehR3ch7mp,You-Are-Too-Beautiful,6,False,0.51,0.0916,10,-20.776,1,0.257,0.0392,jazz
1tuZaAJxEWDLVfqLTabteL,We-Didn't-Have-Much,image-data/country/We-Didn't-Have-Much-Justin-Moore.jpg,Justin-Moore,5v9jrgFC0zbE9Dagn1gg0G,We-Didn't-Have-Much,28,False,0.469,0.662,6,-8.021,1,0.608,0.0335,country
42wLKnuGyBLGWwH89lnimL,Te-Boté-(Remix),image-data/latin/Te-Boté-(Remix)-Nio-Garcia.jpg,Nio-Garcia,3V8UKqhEK5zBkBb6d6ub8i,Te-Boté---Remix,77,True,0.903,0.675,11,-3.445,0,0.442,0.214,latin
3DTgJnk7Pezi8eRcWLxWuS,Chess-Pieces:-The-Very-Best-Of-Chess-Records,image-data/blues/Chess-Pieces:-The-Very-Best-Of-Chess-Records-Various-Artists.jpg,Various-Artists,562bFh7S8795Z0bn1gu8RX,How-Many-More-Years---Single-Version,0,False,0.685,0.785,11,-6.8870000000000005,1,0.54,0.18600000000000003,blues
0syM7OUAhV7S6XmOa4nLUZ,Ivy-To-Roses-(Mixtape),image-data/pop/Ivy-To-Roses-(Mixtape)-Mabel.jpg,Mabel,5WHTFyqSii0lmT9R21abT8,Don't-Call-Me-Up,79,False,0.674,0.8809999999999999,9,-2.853,1,0.23399999999999999,0.147,pop
1YBO1PeGIpi8W5PZAtGEdD,Bella,image-data/latin/Bella-Wolfine.jpg,Wolfine,3xcCix7Jv1Rp90YVmgo35D,Bella,6,False,0.909,0.493,3,-6.688,1,0.8440000000000001,0.0735,latin
4UIF595KTWQs5H1NHDinJI,Make-Me-Feel,image-data/edm/Make-Me-Feel-John-Summit.jpg,John-Summit,4vgP9RNzsXEUcW7Ws50VrI,Make-Me-Feel,63,False,0.767,0.67,2,-9.152999999999999,1,0.434,0.045,edm
3aqj5OK6GGIZ1Bejw7g0JW,I’m-Not-Cool,image-data/kpop/I’m-Not-Cool-HyunA.jpg,HyunA,7KRsFDEkmdEZLpGR9BIs0Z,Show-Window,3,False,0.81,0.59,8,-4.088,0,0.519,0.0392,kpop
13hsWzSOISWHF9Iv9wcdJq,COLUMBIA,image-data/hip-hop/COLUMBIA-AG-Club.jpg,AG-Club,1L8GpP1KURUrF8Ewj7B7qI,COLUMBIA,51,True,0.7020000000000001,0.6970000000000001,10,-5.465,0,0.253,0.109,hip-hop
2dkW0vytRLSwXcHpOGepZL,Come-Home-With-Me,image-data/hip-hop/Come-Home-With-Me-Cam’ron.jpg,Cam’ron,0Uhnzk5zI46IRlQ04LNOtc,Hey-Ma,60,False,0.7909999999999999,0.6659999999999999,8,-5.484,1,0.938,0.341,hip-hop
5XPdkIryKSpTKW21HUtvV0,Me-And-My-Gang,image-data/country/Me-And-My-Gang-Rascal-Flatts.jpg,Rascal-Flatts,4bVuIlGQBMWS7vIhcx8Ae4,What-Hurts-The-Most,70,False,0.537,0.674,5,-5.1339999999999995,0,0.33,0.0277,country
728chZ1Mu69fH291jrctJ5,circle-the-drain,image-data/indie/circle-the-drain-Soccer-Mommy.jpg,Soccer-Mommy,5Fxqn2kr6NBio3EDfaMi45,circle-the-drain,0,False,0.48200000000000004,0.79,9,-5.221,1,0.47,0.038,indie
5eCpoxWpC7zBCXLDbVyIzc,Stella-Brown,image-data/indie/Stella-Brown-Jelani-Aryeh.jpg,Jelani-Aryeh,4gwltSjdrzKtKz9dlk2Wja,Stella-Brown,65,False,0.7240000000000001,0.48,2,-7.537000000000001,1,0.591,0.0342,indie
1UCftLQD0hJ5vRy7OMfbcF,Cloud-Factory-(Re-Issue),image-data/metal/Cloud-Factory-(Re-Issue)-Jinjer.jpg,Jinjer,65YTkL1HqiFPcAuCabVwMf,Outlander,46,False,0.506,0.9740000000000001,1,-1.906,1,0.183,0.182,metal
0j0elxqaiOhRDJVpC9IZay,Illinois,image-data/indie/Illinois-Sufjan-Stevens.jpg,Sufjan-Stevens,6WzAjOZfTwFBtyX7apVMUN,Chicago,0,False,0.579,0.46299999999999997,7,-9.657,1,0.447,0.0303,indie
2cqVLSrisNHPR6Q1Q4HsBp,Hope,image-data/indie/Hope-Arlo-Parks.jpg,Arlo-Parks,6m5g6mY0EqyPW6Snc6n749,Hope,51,False,0.59,0.521,1,-8.823,0,0.423,0.0335,indie
4qoGWMatT4g6qA7UCoPnJq,Bring-Backs,image-data/jazz/Bring-Backs-Alfa-Mist.jpg,Alfa-Mist,45zytZAj81qytwN9vBIS1N,Coasting,39,False,0.5820000000000001,0.521,5,-8.132,1,0.325,0.0372,jazz
6Q1kiSijkaHwoCwZUHW6IY,El-Abayarde,image-data/latin/El-Abayarde-Tego-Calderon.jpg,Tego-Calderon,5YJ4BVvTFmVCxUyhKejHfR,Pa'-Que-Retozen,74,True,0.815,0.856,1,-3.825,0,0.872,0.122,latin
1Szzhi5CI8U94YoUu8Zo2a,Butterworth:-The-Banks-of-Green-Willow;-A-Shropshire-Lad---McGunn:-The-Land-of-the-Mountain-and-the-Flood-Coleridge-Taylor:-Symphonic-Variations-on-an-African-Air-&c.,image-data/classical/Butterworth:-The-Banks-of-Green-Willow;-A-Shropshire-Lad---McGunn:-The-Land-of-the-Mountain-and-the-Flood-Coleridge-Taylor:-Symphonic-Variations-on-an-African-Air-&c.-Royal-Liverpool-Philharmonic-Orchestra.jpg,Royal-Liverpool-Philharmonic-Orchestra,2ceu417OdiSxzR3K7B1n2M,"Symphonic-Variations-on-an-African-Air,-Op.63",0,False,0.22399999999999998,0.0291,7,-26.166999999999998,1,0.0538,0.0455,classical
6wENRoHkOij2hS1s8DKUOL,Ghost-of-Marley,image-data/metal/Ghost-of-Marley-Majestica.jpg,Majestica,7pczoeIkihynLe4VgWEQUx,Ghost-of-Marley,0,False,0.484,0.966,7,-7.093999999999999,1,0.175,0.0797,metal
0dzqapIToiOhULGvzDKpXm,Stay-Hungry,image-data/rock/Stay-Hungry-Twisted-Sister.jpg,Twisted-Sister,1hlveB9M6ijHZRbzZ2teyh,We're-Not-Gonna-Take-It,73,False,0.502,0.924,4,-6.2989999999999995,1,0.922,0.0503,rock
14f6LrhMsKYKhmC21vItyV,Anton-Bruckner:-Symphonie-Nr.-4,image-data/classical/Anton-Bruckner:-Symphonie-Nr.-4-Anton-Bruckner.jpg,Anton-Bruckner,36ArELybUeOgq9TCjrMsIb,"Symphony-No.-4-in-E-Flat-Major,-WAB-104,-""Romantic"":-I.-Bewegt,-nicht-zu-schnell---Live",40,False,0.0704,0.0657,8,-19.465999999999998,1,0.0361,0.0387,classical
6QBRBUbkaz7fw6rMNO01Mr,Schifrin:-Piano-Works,image-data/classical/Schifrin:-Piano-Works-Lalo-Schifrin.jpg,Lalo-Schifrin,14H9nazEakQG9Ltt1fGKaf,Lullaby-for-Jack,30,False,0.341,0.00957,5,-34.563,1,0.223,0.0469,classical
1OzdsJy52aBL2JftPLwRS0,Sideways-to-New-Italy,image-data/indie/Sideways-to-New-Italy-Rolling-Blackouts-Coastal-Fever.jpg,Rolling-Blackouts-Coastal-Fever,3tfbS5ClqpsmSStP9kMlr0,Falling-Thunder,0,False,0.494,0.882,0,-5.564,1,0.603,0.0367,indie
4rJu3hBFAUqIAQOlSStJzO,Unleashed,image-data/metal/Unleashed-Skillet.jpg,Skillet,0i8JFpqe9cKwnrcvoNgl1L,Feel-Invincible,72,False,0.603,0.8859999999999999,5,-3.7769999999999997,0,0.395,0.0837,metal
2COvDjzoJTRf7Nliwcygz7,The-Roots-of-Led-Zeppelin,image-data/blues/The-Roots-of-Led-Zeppelin-Various-Artists.jpg,Various-Artists,54nkY5drz9k6z7M5EfbUqc,Got-The-Bottle-Up-And-Gone,0,False,0.617,0.294,9,-9.907,1,0.856,0.212,blues
5YwYhMFzSWG8i7NEuwnIzs,Bags,image-data/alternative/Bags-Clairo.jpg,Clairo,6X3FZtz4cKU2MKSQlGG9ZG,Bags,55,False,0.742,0.546,1,-7.694,1,0.868,0.0315,alternative
6U2ProCSsR0GzNZLK9Jshc,That-Ain't-Me-No-More,image-data/country/That-Ain't-Me-No-More-Matt-Stell.jpg,Matt-Stell,4wrKruoaRzt3TtdzJ9uR0F,That-Ain't-Me-No-More,65,False,0.555,0.759,0,-3.6510000000000002,1,0.22,0.0305,country
2Ox3gTK38DDkF2JgQhYQ0K,Duke-Hefner,image-data/hip-hop/Duke-Hefner-Lil-Duke.jpg,Lil-Duke,6tncJLuqE9n1lfbYkfErJ4,So-Long-(feat.-Gunna-&-CEO-Trayle),44,True,0.742,0.647,1,-9.238999999999999,0,0.40299999999999997,0.40700000000000003,hip-hop
006fEVu63b1nSxinsXZgAt,Pa-Ti-+-Lonely,image-data/latin/Pa-Ti-+-Lonely-Jennifer-Lopez.jpg,Jennifer-Lopez,2wUgG5Fr9PQcIbKRfVJ76C,Pa-Ti---Spanglish-Version,57,False,0.856,0.767,9,-2.365,0,0.787,0.0415,latin
52LQhrLLYOup9HhaOsv54e,"Feels-(feat.-Pharrell-Williams,-Katy-Perry-&-Big-Sean)","image-data/pop/Feels-(feat.-Pharrell-Williams,-Katy-Perry-&-Big-Sean)-Calvin-Harris.jpg",Calvin-Harris,6BaCraQ9xeLYg4Sb9TBT2X,"Feels-(feat.-Pharrell-Williams,-Katy-Perry-&-Big-Sean)",62,True,0.893,0.745,11,-3.105,0,0.872,0.0571,pop
7lbksDekncvHf1FfZ5y1li,Veni-Vidi-Vicious,image-data/alternative/Veni-Vidi-Vicious-The-Hives.jpg,The-Hives,6xxXrNJnnsQNLdgNk8S4y8,Hate-To-Say-I-Told-You-So,61,False,0.451,0.929,5,-5.021,1,0.37799999999999995,0.0549,alternative
4v6HBaCMfgECfrvVfmysIS,XII.-Benedictus,image-data/classical/XII.-Benedictus-Karl-Jenkins.jpg,Karl-Jenkins,7suCiq5RUyp1Sw5K54ghpp,The-Armed-Man---A-Mass-For-Peace:-XII.-Benedictus,32,False,0.499,0.0258,2,-23.715,1,0.33299999999999996,0.049,classical
2jgS9ES3lK5snnp3FiTBZn,Fischer:-Journal-Du-Printemps-(Le),image-data/classical/Fischer:-Journal-Du-Printemps-(Le)-Johann-Caspar-Ferdinand-Fischer.jpg,Johann-Caspar-Ferdinand-Fischer,13SmPLnFanETwJr2ASGJib,"Overture-(Suite)-in-B-Flat-Major,-Op.-1,-No.-3:-IV.-Chaconne",37,False,0.225,0.065,9,-23.092,1,0.16899999999999998,0.0474,classical
31Mwr76okDPhxDxK6OaL1N,The-Capitol-Years,image-data/jazz/The-Capitol-Years-Dean-Martin.jpg,Dean-Martin,3x6wVKXfCm85Pw7gYo0rqq,That's-Amore,52,False,0.40700000000000003,0.17,10,-13.409,1,0.5770000000000001,0.0341,jazz
59fpw1PC2LgFYS0Hmn4zm3,The-Hollow,image-data/metal/The-Hollow-Memphis-May-Fire.jpg,Memphis-May-Fire,4SAeLRKTvdvEKUvpYIoBzT,The-Sinner,53,False,0.207,0.977,1,-2.583,0,0.42,0.193,metal
5qNcLqq1mLcjMLZNoEPwpH,Chopin:-The-Nocturnes,image-data/classical/Chopin:-The-Nocturnes-Frédéric-Chopin.jpg,Frédéric-Chopin,52WD5YjOVzWIrLxWF2RhUb,"Nocturnes,-Op.-32:-No.-1-in-B-Major",29,False,0.312,0.11199999999999999,11,-20.858,1,0.19899999999999998,0.0427,classical
2iTmTEm55PIjLdYjDCKh96,More-Than-A-Woman-(SG's-Paradise-Edit),image-data/edm/More-Than-A-Woman-(SG's-Paradise-Edit)-Bee-Gees.jpg,Bee-Gees,0L3XCv9i9IHs8cJEVhsJ3J,More-Than-A-Woman---SG's-Paradise-Edit,63,False,0.679,0.762,10,-4.253,0,0.511,0.0316,edm
2wMrNwDFXwu3dx58UhuT29,Trilingual,image-data/indie/Trilingual-Trails-and-Ways.jpg,Trails-and-Ways,0gVdzETgkjsNqcRjVinQLA,Border-Crosser,27,False,0.584,0.723,1,-5.513,0,0.41100000000000003,0.0405,indie
1Flcx9eDuv7pTGM9nJBmGL,Fantasias,image-data/latin/Fantasias-Rauw-Alejandro.jpg,Rauw-Alejandro,6mAN61JH0dzyZpWslS11jy,Fantasias,75,False,0.879,0.703,1,-4.218999999999999,1,0.7879999999999999,0.0701,latin
5DqD0yPuq7FmssjXG1yUPn,"Gloomy-Star-(feat.-1ho-&-Chan)-[From-""Airman-Morning-Diaries-#4""]","image-data/kpop/Gloomy-Star-(feat.-1ho-&-Chan)-[From-""Airman-Morning-Diaries-#4""]-Airman.jpg",Airman,1LTAktjPrsDNa56oVPO5Kv,"Gloomy-Star-(feat.-1ho-&-Chan)-[From-""Airman-Morning-Diaries-#4""]",43,False,0.695,0.542,10,-4.507,1,0.35200000000000004,0.0295,kpop
7lLH8k87GF7OCXPytH8fNy,No.-18,image-data/kpop/No.-18-PSY.jpg,PSY,30N5mAApVkVd3mFcjlOUQG,Champion,0,False,0.49,0.8909999999999999,5,-2.698,0,0.674,0.141,kpop
4IoXcUCuVr8k0tQUtCB3en,Piano-Chillout:-15-Relaxing-Classical-Pieces,image-data/classical/Piano-Chillout:-15-Relaxing-Classical-Pieces-Various-Artists.jpg,Various-Artists,7erAWxVx2mf0ln7ZblYyC6,3-Gymnopédies:-No.-3.-Lent-et-grave-in-A-Minor,7,False,0.504,0.0314,9,-21.86,0,0.128,0.0684,classical
2kT80DHqRtHQzDhQ2RCoIV,Back-For-The-First-Time,image-data/hip-hop/Back-For-The-First-Time-Ludacris.jpg,Ludacris,4LwOrnuxJwR7C5Sw4liY4Z,What's-Your-Fantasy-(Featuring-Shawna),63,True,0.915,0.79,6,-3.1860000000000004,0,0.9670000000000001,0.207,hip-hop
4z9LfgCWY61TwlGfTpclne,"Ravel:-Orchestral-Works,-Vol.-3-–-Orchestrations","image-data/classical/Ravel:-Orchestral-Works,-Vol.-3-–-Orchestrations-Maurice-Ravel.jpg",Maurice-Ravel,4JrrAz6CdcawJthf1LdCbE,Pictures-at-an-Exhibition-(Orch.-M.-Ravel):-Promenade,43,False,0.0908,0.0024100000000000002,8,-39.06,1,0.315,0.0424,classical
4WBJYpX5NahcVoMKbxEwIT,Love-is-Gone,image-data/indie/Love-is-Gone-Local-Nomad.jpg,Local-Nomad,2yIhVuw00U57BV5WWDd5pc,Love-is-Gone,32,False,0.634,0.866,0,-5.245,1,0.9009999999999999,0.0359,indie
0ri0mljqik390Lk9FRRfAr,In-And-Out-Of-Love-(Bonus-Track-Version),image-data/edm/In-And-Out-Of-Love-(Bonus-Track-Version)-Mary-Wells.jpg,Mary-Wells,6VrvvrY32NT1QGtFTAve8J,"Gigolo---12""-Version",24,False,0.773,0.8059999999999999,2,-9.382,1,0.687,0.16899999999999998,edm
16bCZJbli0FGp8tszt1uZl,Tonic-Edits-Vol.-5,image-data/edm/Tonic-Edits-Vol.-5-Coeo.jpg,Coeo,7jrJd2hRB3vDYX93SRiGad,Cabrio-Mango,22,False,0.8220000000000001,0.607,0,-10.487,1,0.6509999999999999,0.1,edm
6MDVwRIC8PaZFkggzSFBso,BRB-(feat.-Pink-Sweat$),image-data/r-n-b/BRB-(feat.-Pink-Sweat$)-Mahalia.jpg,Mahalia,3cIYfp1jvO622pUW5zaeEF,BRB-(feat.-Pink-Sweat$),49,False,0.7290000000000001,0.514,6,-7.815,1,0.54,0.0486,r-n-b
3LcLR5Mpdj6C5jiaReLvDt,GRRR!-(Deluxe-Version),image-data/rock/GRRR!-(Deluxe-Version)-The-Rolling-Stones.jpg,The-Rolling-Stones,1Kvjmr2oqZjzhryoEKzqij,"Paint-It,-Black",0,False,0.47100000000000003,0.75,1,-10.877,1,0.61,0.08900000000000001,rock
0eB1tOktFK5AtA9YBYSXRu,This-Is-Home,image-data/indie/This-Is-Home-Cavetown.jpg,Cavetown,7s8VgA8OjvwBUuigKzEGBx,This-Is-Home,75,False,0.8109999999999999,0.266,7,-12.478,1,0.21100000000000002,0.0406,indie
7rLnOU4bFcVx35GSNMqDTt,Share-a-Little-Love-(feat.-LOWES),image-data/edm/Share-a-Little-Love-(feat.-LOWES)-KC-Lights.jpg,KC-Lights,1rt1whcFaJIXfOMiFL0GZG,Share-a-Little-Love-(feat.-LOWES),47,False,0.5529999999999999,0.9229999999999999,7,-4.768,0,0.332,0.0379,edm
55RhFRyQFihIyGf61MgcfV,Mellon-Collie-And-The-Infinite-Sadness-(Deluxe-Edition),image-data/rock/Mellon-Collie-And-The-Infinite-Sadness-(Deluxe-Edition)-The-Smashing-Pumpkins.jpg,The-Smashing-Pumpkins,5QLHGv0DfpeXLNFo7SFEy1,1979---Remastered-2012,75,False,0.767,0.787,3,-9.897,1,0.9640000000000001,0.0331,rock
0sGb0kn51PpPrPMmTgNA1U,Shostakovich:-Cello-Concertos-Nos.1-&-2,image-data/classical/Shostakovich:-Cello-Concertos-Nos.1-&-2-Dmitri-Shostakovich.jpg,Dmitri-Shostakovich,7dchPojQcmY6eMBFJAo64i,"Cello-Concerto-No.1,-Op.107:-1.-Allegretto",0,False,0.46299999999999997,0.162,7,-24.484,0,0.374,0.045,classical
35LzZH7Fgog8lf1hfcdoMQ,Are-You-Gonna-Go-My-Way,image-data/alternative/Are-You-Gonna-Go-My-Way-Lenny-Kravitz.jpg,Lenny-Kravitz,45Ia1U4KtIjAPPU7Wv1Sea,Are-You-Gonna-Go-My-Way,73,False,0.619,0.67,11,-10.322000000000001,0,0.777,0.0353,alternative
04oBnaHKUAoK97lExvBrlv,BOP,image-data/kpop/BOP-1Kyne.jpg,1Kyne,1oaC0BKYLhtWzZsgDEdWbY,BOP,13,True,0.85,0.8690000000000001,7,-2.762,1,0.556,0.124,kpop
17PBUuvBGmmwD0L6CtKtPR,I-Miss-Having-Someone-To-Talk-To,image-data/edm/I-Miss-Having-Someone-To-Talk-To-Folamour.jpg,Folamour,0y5D6gtFl3WNx06rOXLWJ6,I-Miss-Having-Someone-To-Talk-To,53,False,0.7609999999999999,0.754,9,-7.223,0,0.889,0.0449,edm
1KxDZvuqpn87MuyrDEsBfp,I-Don't-Wanna-End-The-Night,image-data/alternative/I-Don't-Wanna-End-The-Night-Prelow.jpg,Prelow,3gNZgGJmVtfTuTLGBFCDC8,I-Don't-Wanna-End-the-Night,37,False,0.545,0.612,6,-5.726,1,0.21899999999999997,0.0293,alternative
4Q9RAjO1YjXgn5ErqvoNnS,Knockin'-Boots,image-data/country/Knockin'-Boots-Luke-Bryan.jpg,Luke-Bryan,6ERR6e7h6wCqGoz1TjiUJb,Knockin'-Boots,69,False,0.7390000000000001,0.682,2,-3.728,1,0.634,0.205,country
06J105KDZyAjOjca0RToRL,Savage-Life-2-(Explicit-Version),image-data/hip-hop/Savage-Life-2-(Explicit-Version)-Webbie.jpg,Webbie,65D95SmygxGCQGiI64eaZf,Independent-(feat.-Lil'-Boosie-and-Lil'-Phat),57,True,0.725,0.431,1,-5.9879999999999995,0,0.19899999999999998,0.0707,hip-hop
3BLkomoXh6O4Sp2m9z4tiY,Reyli-En-La-Luna,image-data/latin/Reyli-En-La-Luna-Reyli-Barba.jpg,Reyli-Barba,4iuQ88fgaqBRkzb1JWKUbZ,Desde-Que-Llegaste,64,False,0.7240000000000001,0.32,8,-9.727,1,0.426,0.0627,latin
6DOrJ531pbcGf3ZkrfayPD,Fear-Of-Flying,image-data/r-n-b/Fear-Of-Flying-Mýa.jpg,Mýa,3G6hxSp260RzGw4sOiDOQ3,Case-Of-The-Ex-(Whatcha-Gonna-Do),58,False,0.772,0.688,1,-4.715,0,0.348,0.0405,r-n-b
5lmqvqSTMlKqSrM8EtGmhe,Smack-DVD-(feat.-Kanye-West),image-data/hip-hop/Smack-DVD-(feat.-Kanye-West)-SAINt-JHN.jpg,SAINt-JHN,1Si3sqUkvIj6Cz9JYO14OS,Smack-DVD-(feat.-Kanye-West),53,True,0.86,0.488,9,-6.431,1,0.27399999999999997,0.461,hip-hop
0pAF4Jr6MPQ2u0vqG2VOjd,Solar-Power,image-data/pop/Solar-Power-Lorde.jpg,Lorde,3KdoeNlEN0BoAKWzaRLNZa,Solar-Power,82,False,0.735,0.47,4,-9.405,1,0.897,0.1,pop
