"$1,000,000",bad-child,https://i.scdn.co/image/ab67616d0000b273fd05af4662adb46e1683ab2e,https://open.spotify.com/album/4eavgpdy7aqhtcmxd2rllx,"alternative/$1,000,000-bad-child.jpg"
(what's the story) morning glory? (deluxe edition) [remastered],oasis,https://i.scdn.co/image/ab67616d0000b2731f2be6f8ed797aeb11973194,https://open.spotify.com/album/6ozp33pi3p9adddb6zl3xq,alternative/(what's-the-story)-morning-glory?-(deluxe-edition)-[remastered]-oasis.jpg
(what's the story) morning glory? [remastered],oasis,https://i.scdn.co/image/ab67616d0000b27385e5dcc05cc216a10f141480,https://open.spotify.com/album/1vw1mfnstajuygaotpkdck,alternative/(what's-the-story)-morning-glory?-[remastered]-oasis.jpg
...and out come the wolves,rancid,https://i.scdn.co/image/ab67616d0000b273063237ed53d1a93007b9f16e,https://open.spotify.com/album/1hisv3zkls9it3klgcpki5,alternative/...and-out-come-the-wolves-rancid.jpg
...is a real boy,say-anything,https://i.scdn.co/image/ab67616d0000b27377464c4ac1c1f1861f5f336f,https://open.spotify.com/album/7jndsn2knfapyfe836pdus,alternative/...is-a-real-boy-say-anything.jpg
...somewhere more familiar,sister-hazel,https://i.scdn.co/image/ab67616d0000b273ec9714658411bb44e6bbf798,https://open.spotify.com/album/2lhgazinlodd0505xdjpyz,alternative/...somewhere-more-familiar-sister-hazel.jpg
10/10,rex-orange-county,https://i.scdn.co/image/ab67616d0000b27328c886d8404a6c9ee594464d,https://open.spotify.com/album/1diqcumv1flclwbyivrbxq,alternative/10-10-rex-orange-county.jpg
1000 gecs and the tree of clues,100-gecs,https://i.scdn.co/image/ab67616d0000b273f91a3040f0be854026ad2dd0,https://open.spotify.com/album/0qnexdzfz0kvebjixpsyjs,alternative/1000-gecs-and-the-tree-of-clues-100-gecs.jpg
123,kid-rain,https://i.scdn.co/image/ab67616d0000b273c2d3e15c9868f81f67fb1382,https://open.spotify.com/album/5jrc4l5hn3be5oaynnkuvw,alternative/123-kid-rain.jpg
14 shades of grey,staind,https://i.scdn.co/image/ab67616d0000b27302a1d72dbb73423edb1408be,https://open.spotify.com/album/6pntforfjdhpxe9xzjhkyr,alternative/14-shades-of-grey-staind.jpg
1981 extended play,i-dont-know-how-but-they-found-me,https://i.scdn.co/image/ab67616d0000b273d6dfb454b77efaccc1371d14,https://open.spotify.com/album/6jmnnc2r3mvefugtomuxwg,alternative/1981-extended-play-i-dont-know-how-but-they-found-me.jpg
1st time,bakar,https://i.scdn.co/image/ab67616d0000b273c70b9b92bdb1ec154c1203d4,https://open.spotify.com/album/1ecgfffdyxsjnrrluenetg,alternative/1st-time-bakar.jpg
