1 hopeful rd.,vintage-trouble,https://i.scdn.co/image/ab67616d0000b273bb3c51f0a582a7e71b5d75e1,https://open.spotify.com/album/6mjahhzjg0ulh9tbbrtbin,blues/1-hopeful-rd.-vintage-trouble.jpg
100 years of blues,elvin-bishop-&-charlie-musselwhite,https://i.scdn.co/image/ab67616d0000b2737d63400c265528e1f261494b,https://open.spotify.com/album/0fvnunlqxdepvfmf2dbgi6,blues/100-years-of-blues-elvin-bishop-&-charlie-musselwhite.jpg
2001 – 2011 : 10 ans déjà... (album anniversaire des 10 ans du décès de john lee hooker),john-lee-hooker,https://i.scdn.co/image/ab67616d0000b2739483e7dbdb6d3b7708918c4e,https://open.spotify.com/album/7qdxwlx8unrg4dm4thz2if,blues/2001-–-2011-:-10-ans-déjà...-(album-anniversaire-des-10-ans-du-décès-de-john-lee-hooker)-john-lee-hooker.jpg
20th century masters: the millennium collection: the best of howlin' wolf,howlin'-wolf,https://i.scdn.co/image/ab67616d0000b27378a3d395d35f5ab0f722b723,https://open.spotify.com/album/1dluuk8emrlyshpiv6f09w,blues/20th-century-masters:-the-millennium-collection:-the-best-of-howlin'-wolf-howlin'-wolf.jpg
222,odetta-hartman,https://i.scdn.co/image/ab67616d0000b273d1d03e0f01065c225ceb3ec2,https://open.spotify.com/album/0frwio6rx37fypebj5bmpi,blues/222-odetta-hartman.jpg
3 shots,hollis-brown,https://i.scdn.co/image/ab67616d0000b27337b83f79584aae3e10383b1a,https://open.spotify.com/album/0yol7w8ebl4eqfss2ikl3c,blues/3-shots-hollis-brown.jpg
50 - just warming up !,lucky-peterson,https://i.scdn.co/image/ab67616d0000b2733f38435edadf28d5ddc595f4,https://open.spotify.com/album/25dudaoe7stekctgnhdrvt,blues/50---just-warming-up-!-lucky-peterson.jpg
662,"christone-""kingfish""-ingram",https://i.scdn.co/image/ab67616d0000b2730dc146af09dbb3322584d55a,https://open.spotify.com/album/7vkitws7ugbfzpwg5mlqqn,"blues/662-christone-""kingfish""-ingram.jpg"
a change is gonna come,los-coast,https://i.scdn.co/image/ab67616d0000b2733e016f62130268b40afa368d,https://open.spotify.com/album/4fkozdl2qp1tntlbwhpxbp,blues/a-change-is-gonna-come-los-coast.jpg
a light that never dies,kail-baxley,https://i.scdn.co/image/ab67616d0000b2730b4c681a9bfc350c8225d37b,https://open.spotify.com/album/3bvtjhif9sqb5azkxntvve,blues/a-light-that-never-dies-kail-baxley.jpg
a real fine mess (deluxe version),the-harpoonist-&-the-axe-murderer,https://i.scdn.co/image/ab67616d0000b27354a1abfa0e2a0194508782d1,https://open.spotify.com/album/3x43sbnfpj79lgpw1eeaq7,blues/a-real-fine-mess-(deluxe-version)-the-harpoonist-&-the-axe-murderer.jpg
a season on the line,glen-hansard,https://i.scdn.co/image/ab67616d0000b273f1a8617487f568d1ae5ae007,https://open.spotify.com/album/3wuzzcdyql7k7tyob2at4x,blues/a-season-on-the-line-glen-hansard.jpg
a/b,kaleo,https://i.scdn.co/image/ab67616d0000b273f793a842c1642b09a768a63b,https://open.spotify.com/album/4he4squp02heiqdwhzlzlk,blues/a-b-kaleo.jpg
albatross (live) [remastered],fleetwood-mac,https://i.scdn.co/image/ab67616d0000b2733ff62b8d4eafd4f3e796b72c,https://open.spotify.com/album/5mb7bpsmvwimprrspsmzow,blues/albatross-(live)-[remastered]-fleetwood-mac.jpg
all blues,peter-frampton,https://i.scdn.co/image/ab67616d0000b273ff2f2baa7ba072bed2849313,https://open.spotify.com/album/1wxru9ab8whiwjlqa2dnbu,blues/all-blues-peter-frampton.jpg
